Text	Class
I used to think that iam a chutiya who disliked the movie..... until now	NOT
Ladies are criminal prone.	OFF
@Vijay Sharma 😅😅👍	NOT
"toxic masculinity and pseudo feminism is garbage in this society all we are
just killing each gender"	OFF
Sir you got to review Mukkabaz!!	NOT
"thank you so much call boys understanding some girl not forcing to life
partner"	NOT
"So, what do they want?! Every Tom Dick and Harry from anywhere in the world
should be given citizenship of our country? Aise kaise banenge developed
nation some day? Of course the government needs to keep a track of the
population aur kahan se aye hain. Any reasonable person would understand this.
Arundhati is a total bitch. She seems mentally unstable. And who are these
idiots cheering for her?! Beyond disgusting"	OFF
Wow! She looks like a deranged homeless person!	OFF
You talk like a child.	NOT
"3 idoits ❤
Taare zameen paar❤
These too movie is my favourite❤❤"	NOT
Send arundathi to Pakistan	NOT
"See the rotten face arundhati roy with Stinking ideas spreading odour all
around. Even pig look beautiful than this aged sow."	NOT
"We are proud of Sohum Shah to make such good choices and that actor reminds me
of you."	NOT
100℅right	NOT
"It's a love story of two Chutiyass and a true friend who always supports you ,
also in worst phase of your life EVEN you are a total asshole ."	OFF
"Arnab, its good to expose the pseudos. However, NRC will be a big flop show as
the bureaucracy is corrupt, and they'll goof up the whole exercise. I however
support CAA as the people who took shelter in India due to religious
persecution cannot go back, especially Hindus."	NOT
You forgot about god gifted people	NOT
congratulations!! Drink some soy milk beta male libtard.	OFF
"Is debate about citizenship of India is nothing but a waste of time it is only
to provoked the sentiments of the minority community and arab Goswami is one
of the key players in thinking that his views are genuine rather than giving
the opposition to speak you should close down your channel is not worth
watching with stupid debate"	NOT
I don't know really people have very poor choice	OFF
"Movie is all crap!!.... But Shahid's acting is all i like in it!!!.... Raddi
story..."	OFF
Right talk	NOT
Osam vodeo guyz😍	NOT
Sucharita from film companion	NOT
Copy	NOT
Coz it has the worst story ever	NOT
This is a genuine person and his point of view	NOT
"Shame to Arundhati Roy. She should be kept in jail or under house arrest.
Otherwise she will damage our integrity seriously!"	NOT
1st comment bhai	NOT
feminism is a cancer	OFF
No views??	NOT
Mlc	NOT
"Sir...u r right!...  
Totally agreed with each nd every point!...👍👍👍"	NOT
"You are a hipocrit. There is a difference between feminism and feminizi.
Please know the difference between them and then talk. You have certain
mindset of howa woman should be and all, i just wanna say to men like u ,if u
r nt Ram dont look for Seeta. Everyone has right to live the life they wont bt
they Should nt be abusive and try to control othi just wnat k say
-[#metoo](http://www.youtube.com/results?search_query=%23metoo) movement was
not only for women bt for all the victims be men or women against any culprit.
If movies like veera di wedding is vulgar and absurd, all movies which
glorifying male patriarchy, abusiveness, and drugs should be condemned too.
Anything which glorifies wrong doing and promote such vile behaviour are
vulgar coz they are worse and give wrong notion to the youth that being
abusive and promoting control over someone is a right.  
Real men are wonderful, they never abuse woman for cheap publicity. I respect
them truly.coz of them also women are getting opportunity and respect, but
hipocrit men make of fun of them coz the cant competee with the real men"	OFF
Arundati Roy, calls all the protestors Rapist	NOT
"Bhai phod raha hoon subeh se.. 7 ko gym phir college, cardio, meditation and
now deep study 🔥"	NOT
First person to watch whole video without skipping a shit😛	NOT
"I agree with you on the movie Kabir Singh but to say only Indians copy what
they see in movies and blaming Bollywood is wrong.Movies and shows have a
great impact on society around the world.When 'The Exorcist' released in
1973,it had such a cultural impact.There is a documentary made on it.People
flocked in theaters to watch that film only because it got word of mouth
publicity for being the scariest movie of it's [time.It](http://time.it/) was
banned in several places but people still took buses to watch the movie in the
next town.The show 'Game Of Thrones', 'Breaking Bad' and 'Dexter' had a lot of
impact on people.They have fan clubs for superhero movies.A lot of people were
committing murders after watching 'Dexter' series.'Gone Girl' inspired a lot
of people to commit similar crimes.'Titanic' had that same effect on people
who were gushing over 'Jack & Rose' romance.K-Pop and K-drama has forced a lot
of women around the world to believe in fairytale romance and they are all
travelling to Korea to find a Korean bf/husband.Japanese manga and anime has a
huge cultural impact on people around the [world.So](http://world.so/),I
personally believe that you are being a little too harsh on Indians for loving
Bollywood.Most Indians are middle class or lower middle class people who are
struggling in their daily life.Sometimes reality is very harsh so they watch
these over the top movies to escape their reality.I do agree that these
cliched romance movies are very misleading and men and women both fall for
these fake stories."	NOT
I cried when I watched the movies	NOT
Feminists 👎👎	NOT
@Puneet Beniwal u from	NOT
Thankyou	NOT
Seems you are illegal bangldeshi	OFF
"Kasturi is backing lunatic AR saying Range and Billa to be Rajanikanth's super
hit movies. It's not about Range and Billa it's about misleading and
misguiding people to comment offences. 😑"	NOT
Jghk	NOT
That's why i never watch bollywood movie	NOT
"This nation is in pit of shit. Indian is the cesses pit capitol of the world.
This view is not only my but is the view of most people’s view that stand
outside of India and see what India really is. Indian woman wants to become
like western woman but given the chance cant handle the freedom given which
then end up in this kind of situation. God help man. Largest democracy in the
world my ASS. I bet Indian woman don’t know the meaning of democracy."	NOT
"You're watching the movie in a completely negative way. I get it that it does
have a negative impact, but you're not giving a balanced analysis."	OFF
Sir please review one punch man	NOT
Awsome insights bro....but plz give spoiler alert	NOT
NICE GUYS...😍😍😍	NOT
"I think ye banda apne views badhane k liye aise reviews deta hai.. I mean all
the time he links everything to hindutva and feminism"	OFF
"Dear Pratik, when i saw your movie review on Arjun Reddy, me and my wife saw
Arjun Reddy. Till date its one of our fav. Movie. Accordingly we watched kabir
singh and loved every bit of the movie. We felt bad when suchitra tyagi and
rajeev masand gave bad reviews for the film. The sad part was they didnt
understand the kabir singh or arjun’s reddy charecter. The points you
mentioned in the review totally justify charecter’s intention. Nicely
analysed."	NOT
Sutapa mandal (Bangladesh) is best than ranu mandal	NOT
Bhai next to part video	NOT
<https://youtu.be/vlKH91yXuaM>	NOT
"U lost the huge respect From my side...  
Can't agree with you sorry....just think this person treats your daughter with
the same abusive behaviour to show his masculinity & madness..it doesn't
justify someone's illogical rudeness & forcefully making relationship bczz he
wants that girl..woww...& U r saying is this really good?? U can't justify
this character dear..bcz if u like ""KABUR SINGH "" Character then may b u also
support the boyfriend/ husband who does domestic violence infct may b now u r
starting to support the people who forcefully making relationship with girls
bcz he likes her..really??? Today reaalllly surprised to see ur thoughts..U wr
my favourite reviewer..but today u lost respect from me.If any girl will be in
the same situation in real life in the college then That Kabir singh will be
in the jail..  
Worst movie..WORST CHARACTER IN BOLLYWOOD - KABIR SINGH.👎👎👎👎"	OFF
Sucharita tyagi will love this take!	NOT
aryan dubey hii	NOT
lol video	NOT
Nice pro	NOT
"As a citizen of india...
Tr is nothing to b happy here
Putting your thing to wrong hole
And some people putting wrong thing to your hole 🤣🤣
Just kidding.... I don't have any right to judge or disturb other freedom...
It just me born in wrong generation 😭🤣🤣"	NOT
"@Sampa Paul , would you please give me your IMO or whatsapp number? I want to
chat with you."	NOT
"Just what you need... when you watch a hyped movie and you are the only person
who see absolute nonsense in the characters of the leads... and when you speak
the same to people around it’s all about Shahid ki movie thi.. absolute
rubbish ideas being served in the society via movies...."	OFF
"I can hear to this guy 24×7 😂😂 wow man just loved this  
You should review every movie like this"	NOT
Best reply to sucharita tyagi the fake feminist	OFF
"More one hears more one starts to wonder why she has come to lndia......to
insult us. Was she related to them...????"	NOT
"All what is happening within the parliament now with a majority on a religious
lines is unconstitutional and should be stopped by whatever means. In a
country with secular constitutuon you cannot let this happen and only way you
can bring down the Modhi, Amit and Swamy clan is by civil disobedience."	NOT
Osm review bhai .. lots of love from punjab❤	NOT
"Name Ranga  
Name Billa  
Adress Pm Nivas😂😂😂😂😂"	NOT
wow nice video !!	NOT
"The problem is that Indian woman know how to act as a good women/wife as long
as its serves her purpose then after her need are met she will show her true
colours. A real devil will come out."	NOT
"What do you think abt animes?  
I watched only one series named deathnote and i really lile that please review
that!"	NOT
me too	NOT
If lallantop has to grow, it has to let Rajdeep go..	NOT
@Truthshallsetyoufree me	NOT
Vvvvvvvvnice	NOT
"It’s a weapon to woman to legally abuse a man without the woman getting in
trouble with the law for abuse. Is the politicians so desperate about making
love to woman that they will put up with this kind of law?"	OFF
Filmy Deewane I totally agree	NOT
"For the shake of jezus ..😂😂😂😂😂😂 rice bag converted name of that shit
Hindu..&$$&&#&$"	NOT
Best review ever...keep it up..	NOT
Good job man I'm With you	NOT
ravish Kumar doesn't know the ABC of journalism	OFF
"Pratik Borade I asked how would you take if kabir Singh is Muslim not how he
will go 😂😂"	NOT
"Bhai..... I wonder how shameless those people are.... Every attempt of theirs
is failing....  
Like, uri blockbuster despite they rejected..  
Kesari is a hit, again kabir singh going to superhit which they are
defaming...  
These librandus are failing miserably...  
Thank God BJP came to power 2nd time..."	OFF
