Text	Class
seein bitch whip wit boyfriend lookin like dad eye ballin come ole salti ass bf	OFF
yanke win make day better	NOT
  teabagg extrem dumb	OFF
  liar ever republican teabagg asshat like stockboy pinoccio	OFF
rt wayneljr nippl determin whether titti trash	OFF
 coach dont put posit success offens struggl put gardner program trash	NOT
olevertybstard let honki know man lol	OFF
rt tracksideonlin track sweep yellow	NOT
viewfromboxseat shes cunt	OFF
rt clicquotsuav nigg complain journal bitch half nake	OFF
lmao rt sagaciousq bitch rihanna alway gonna badder kamehameha chrisbrown	OFF
rt ripcap damn hotter bitch	OFF
hit plan mah nig	OFF
ima knock pussi like fight night 	OFF
rt missunderstood fella take note rt naughtyturnon eat pussi keep lip soft 	OFF
newser big fuck dealcri babi nigger	OFF
field nigger shit	OFF
might need get hoe	OFF
gingerdemo den enjoy da nite wit color man  week let need ta bring da magnum	OFF
 ill fuck til love faggot	OFF
rt mcnarstl czickenshack go drudg report everi day hope see stori tranni armi	NOT
dunderbail im earli bird im night owl im wise worm	NOT
 twitter rapper dm trash link 	NOT
brierealex bout time bitch	OFF
rt bigghostltd shit hoe post instagram pt  	OFF
rt brothaluk nigga need money fuck bitch	OFF
  dyke 	OFF
thebosslesli didnt tag negro lol	OFF
rt   would u    bitch stair	OFF
pill jus weed kill dat pussi night damn right sho u right	OFF
thank charli   cantucimblond revkahjc  kacado	NOT
rt lohanthoni id never send kid privat school would never experi ghetto public school fight	NOT
hate tht hoe make hard talk dont get topic dont get poppin dont ill end stoppin wont	OFF
rt  lol everyon lil bitch	OFF
rt antbreezyobb these nigga hoe bitch greedi	OFF
rt nickswardson yoda pussi that look like morn	OFF
there girl avi must get mani bitch	OFF
cuz look doesnt mean like hoe	OFF
brother thincc im play keep put ac  fucc wit ill break amp bitch burn uuuup 	OFF
hug wackobird today	NOT
keyshawnswag god niggaa tryna say aid longer shit like bitch ebola 	OFF
gouach inktob oldpaint mt tiki wahin surf monkey bright happysunday peac  	NOT
 one sick bitch	OFF
train station harri trash ive eurostar refund whole trip pari bc train accid	NOT
rt versaceezi side hoe  make us offici 	OFF
yourdudeferg like tree bitch asshat	OFF
rt dathighyellaguy dem hoe swear pussi priceless u sell ass day 	OFF
shunstok cousin said share hoe brother said share care love brother 	OFF
rt  might coupl cotton picker spur play unselfish white man basketbal	OFF
rt collegefess put long hard dick throat least could lick littl pussi returnthefavor  	OFF
rt rononealdc lmaooooooo rt basedamerican ayo take pic famyou think bitch gon fuck pic 	OFF
helenyvonnem alreadi retard	OFF
pepperredbon yanke met exact folk cant favor get love old stadium	NOT
skimp shit bitch	OFF
lol  bitch stagger drunk	OFF
know im big nfl im sick hear black yellow shit lol  bandwagon fan hell go packer	NOT
bout bust bitch wide open wast money	OFF
yall hoe go dicc ridinamp shit	OFF
hoe hoe monday  saturday amp start sunday church servic	OFF
morganmccubbin fake bitch nicetri	OFF
firemunki said im vagina fag hasnt seen movi	OFF
slow repli make feel like retard want put foot wall hjhdyhdhlgjdftilh	OFF
rt rayhudson art thou bird man love bestth pious bird scarlet breast robinthat leav summer wind 	NOT
rt midniteboss fourzerotwo fix fuck sniper retard piec shit fuck overpow fuck aim faster 	OFF
gave aunt tupac greatest hit cd  bitch lucki love tupac cd	OFF
krustyiscut dont hoe	OFF
 pussi wouldnt show bro	OFF
erica desper brag bout flawg ass scrapi eat pussi wow ur babi daddi dumb bitch im sure u gave dome well	OFF
bout dub dis bitch	OFF
karmendaniell aka wanna keep warm shoulda introduc coon	NOT
go strip club everi weekend never experi earn pussi	OFF
cblaze sorri eat pussi	OFF
icanonlybnika bitch smackin	OFF
u fucken bitch wifi	OFF
sorri cant stand stand black femal especi full bread african bitch std shit prefer white girl	OFF
coulda sworn last bitch tunchi ig 	OFF
rt   moma said pussi cat insid dog  that got bro nem lock insid dog pound 	NOT
bitch put fuck bio bio technic u still wrote bio	OFF
 dont sleep niggah chood  charleyhood 	OFF
rt toddiesoplay ctfu   raygin bitch get dem feel get new  	OFF
lil bitch	OFF
rt rwzr mani faith girl singl mani hoe taken	OFF
whip french front babe post offic win	NOT
lol bitch ass boy tell respond peer pressur valu peer pressur equal call groupi	OFF
miley turn ghetto	NOT
brainwork done pacemak medic devic compani call contract tinker toy engin like sctrollstribpol	NOT
iemonaid right pussi	OFF
rt brianndominguez green yellow lil wayn 	NOT
dont fuck girl wear beani	OFF
coulda fckd yo bitch 	OFF
 rt theonlyre lmfao rt  watch porn amp beat amp yo homi text u amp show name banner your faggot	OFF
bigbusi lmao dog type let faggot tri deciph	OFF
 killin tekken   lie trash	OFF
trillvanillaaa bitch	OFF
jealous hoe made 	OFF
im suppos know butch dyke yeen got beard man	OFF
hoe respect nigga get strait point wont lead bitch wont crash den adress clearlyturn	OFF
marshabitch dont start lil bitch	OFF
rt  neta bullshit asid need get bad bitch	OFF
except babi momma stuck ghetto bitch stomp ass like african ritual	OFF
yesterday ran dude went high school amp use skinni hell omg fucker slit tire year ago	OFF
wifey hoe back 	OFF
 im sorri offend call bitch honest thought 	OFF
rt  next generat rais bunch mindless pussi disciplin	OFF
dejloaf mixtap sell sole got banger	NOT
  mani pretti bitch come birthday dinner 	OFF
rt stevestfl stop talk ghetto your white 	OFF
fairi tale world lmao	NOT
need belgian waffl coupl bad bitch	OFF
rt   cavemaninc carminezozzora  charli understood  keep percentag  lower 	NOT
nig g  would done thing	OFF
rt teamadeezi nigga hoe 	OFF
gingerdemo riotcast weirdmedicin want call bout vitaligro aint sho doctor fo da color folk	NOT
feverspel nyrkelsmad ill  uk fag mean cigarett faggot bundl stick homo	OFF
rt alexismahn  cum pussi dont tryna rub like porno cuz u get pregnant 	OFF
nigga needa stop wear mk that bitch lol	OFF
rt jareerkassi charli rose coexist israel meshal occupi nation consensus decid 	NOT
rt idntwearcondom im hoe fuck  men bitch cuz best friend	OFF
bet charli strong contact ridley	NOT
bitch love beyonc	OFF
 feel bad women continu flock dark thug talk big talk simpl mind hoe	OFF
lifeofbrandon bitch need bring ass fuck practic	OFF
 trade nike new mic guess safe say sold sole new life  	NOT
sick fake ass hoe	OFF
rt trillsteez  cant fw friend 	OFF
teach might get u got rt abstraktalant realli hate disrespect ass bitch class professor talk stfu bitch	OFF
look like denzel tilt head side bitch	OFF
ive seen majorleaug charli sheenand giant commit sin worship barrybond bat coachgt	NOT
rt  grown men wear jersey grown men name themdont forget fuck pom pom	OFF
rt chadmatz rachelcoursey  lol turn earli bunch pussi	OFF
niggah better rememb bring sperri	OFF
mayb im one mayb im two mayb im nigguh call your	OFF
hes go someon bitch  bought catch hell cell block fuck men rapist child 	OFF
rt mattyfatass pussi bitch kick ass gta your chill fuck need  basketbal	OFF
bitch like nigga aint shit  naw bitch mayb aint shit	OFF
  imjustded ima whoop  noth bean head ass bitch	OFF
shit bitch pussi	OFF
morningjo bitch complain bad vet treat yet still will send war sick idiot	OFF
rt karessanvm bird would  person  shit	OFF
rt jamesyoucunt im straight grizzli would buy gay ass teddi bear bitch your alreadi bipolar 	OFF
fucktravonn ahh see im still rook knowledg hoe im progress	OFF
  racist month  fuck u 	OFF
tri maintain color gonna fuckin bitch like wash hair alreadi start go blond idk idk	OFF
im vega bitch 	OFF
lost partner  bitch  money never lost mind	OFF
ima groovi type nigguh	OFF
  want nobodi els textinginboxingkikingdmingsnapchattingemail yo girl niggah 	OFF
your fuck ugli bitch wanna stab death play around blood patrick bateman	OFF
rt  street aint go hoe everybodi got someon real hold	OFF
rt  basic bitch	OFF
real shit love eat pussi	OFF
aint buy pussi got mani follow	OFF
 fuck drive stick gay  shit pussi say	OFF
rt clerkofoxford anglosaxon calendar  novemb consid first day winter  winter day  	NOT
rt imneverchillin dont girlfriendsid bitch main chick hoe got ex want back 	OFF
realli bitch	OFF
 johan free agent harvey hurt retard valverd ignor	OFF
rt tailorlamar yall nigga hoe	OFF
sizzurp bootyacid  yopapichulo yeah ok nigger	OFF
 jeremyhemsley realli that got side hoe 	OFF
 im gonna miss bitch bus driverno wont dont lie	OFF
rt marsrad incred scale celesti bodi 	NOT
first type bitch	OFF
never serious rt cthaqueen thought finna cruis new bitch  	OFF
rt lexgedddit got  flappi bird holi shit	OFF
 happi birthday main niggah right  minut dream bein rich 	OFF
rt   egoatizm blazt power u dont go outsid ur tank full  month u anti social monkey	NOT
rt devonceeknowl uhm bitch fuck wednesday suppos wear black u cant sit us 	OFF
coolstoryisaac hahaha thank bitch 	OFF
eatmytweetzz text dont noisi hoe watch	OFF
forgot white trash texarkana well arkansa 	OFF
rt    hoe smash whole team   lmao yall 	OFF
intentionaltalk half jar marmalad shave monkey saran wrap mini hors give best scene askkevin	NOT
hell david murphi hit home run clear yellow line mlb anoth umpir mess smh	NOT
 probabl  mind school much  deal bitch ass teacher retweet	OFF
rt dragonflyjonez jean bluer denabitch dont let lie hes sick rt yoliethejew know pussi wast overr 	OFF
 kit kat browni  make	NOT
retroreason retard pussi game notpc	OFF
u sure tha bitch aint slump dead  lol  thot   	OFF
jawshoeeahhh mean your ball your jewish lol dont love hoe lol	OFF
 vintagemonro damn  swear lmao	OFF
thru dat pussi never caught u ask yo got much mileag	OFF
im tongu kiss bitch tho	OFF
dick game make faith bitch start cheat	OFF
rt shabbacrank run train fuck bitch finish somebodi els come fuck bitch that gangbang speak 	OFF
marlinfishyass like sedom gas caus hit bitch one time end talkin shit night bitch fri 	OFF
rt  well felt sorri stupid still though edgarguillenjr bitch wont tri wit 	OFF
lmaoo rt   prayingforhead baestat ur bitch follow back  	OFF
learnt bird child best time learn 	NOT
state gook	OFF
need good pussi fuck	OFF
 look like monkey	NOT
joe budden alway flexin averag twitter nigga wit pool parti n bitch nigga cant compet wit otha rap nigga	OFF
lot peep play  g play heat nig louie play rutger girl tif play wnba final	OFF
rt   use buy  tee n wear dem bitch  ass lol	OFF
susannewhit theyr goooood want like savouri salti cheesi cracker	NOT
 ppl piss basic say suffer tourch tht bitch	OFF
 u say ur mermaid obvious mean ur pussi 	OFF
jammin sad song smoke squar think bout bitch	OFF
cancer hoe yall pray peopl 	OFF
 would got dat new monopoli wit da cardsil hold n see hoe let nigga swipe credit	OFF
gotchya bitch	OFF
americanwhitehm nigger disgust dealt  year ago wouldnt problem	OFF
cant tell bitch noth belong citi	OFF
 lil bitch follow  	OFF
rt rapperssaid tyler creator said rape pregnant bitch tell friend threesom 	OFF
rt yungralphmaejor  worst movi think  fan fuck trash netflix post shit look like porno	OFF
 shut bitch spit	OFF
trestiff hi bitch bitchby bitch 	OFF
lol life made hoe	OFF
mann first game  week cant wait  redskin alway redskin 	NOT
 rt  hoe got school shirt suck dick 	OFF
kill cop cracker babi next black state white state latino state isnt move backward	OFF
rt bleacherreport video derek jeter hit walkoff singl final atbat yanke stadium  	NOT
 boutta walk 	OFF
proseish dont send pussi ass coward old sparki	OFF
 sameee bitch asss lol	OFF
gopblackchick barrackobama said uswa full nicegivingsmart ppli thought meanunexceptionalbitt clingersevolv	NOT
like skinni model boney bitch	OFF
keebithal loganswarn gotta love islamofascist cow tri make retort age typic muzzi idioci	OFF
liter got shit seagul your gonna fuckin die bird	OFF
hate hoe  aint bout shit	OFF
rt  proud mahanain  still hoe tho	OFF
smurf real cat bitch	OFF
rt presidentrjrock fuck bitch im actin brand new 	OFF
missyyj happi birthday 	OFF
savagetwoton next year bitch gonna like gotta promis wont expos 	OFF
would went ref hell post game interview say call sad trash	NOT
rt madflyentist look fake ass fuck boy ass desper ring ass trash ass fake ass fan	OFF
pretti whole yanke thing id rather lose alc everi year live detroit miss real steinbrenn gloryday	NOT
worri bout bitch need	OFF
money aint thang bitch that lie control everi bitch that aliv	OFF
browni 	NOT
need real loyal ass bitch 	OFF
lt nude trash	NOT
rt coleyce lt new avi ampamp two yellow bitch nofakingg amp lilaerii 	OFF
realli dont press bitch social mediado talk yes want 	OFF
stevestockmantx toddstarn oh see part giant govt take eh stockboy joke repres dumb teabagg	OFF
bitch peekin 	OFF
countryredbell thought youd get hint know your fake cunt delet fake account	OFF
rt bigboybeezi  pick one  girl behind bar aint hoe	OFF
sportscent eli man threw nfllead  intercept season lmao trash	NOT
assholek oh draft gay ass come tv well u welcom redskin nation queer lot nigger	OFF
rt triggatrea hoe basic break barney style 	OFF
 readi blow bitch    rello	OFF
dont fuck widd babi ass bitch word deja lol	OFF
seen baddest bitch tower citi heart got warm 	OFF
rt winksosa aintshitsweet rakwonogod nigga mess wrong bitch  	OFF
teeritz six martini pass couch watch eurotrash wee hour got	OFF
cant stand yanke jeter hit home run final bat nyc would cool get bean would better	NOT
rt colinfreez isi support america jihadi next door  mlnestel vocativ 	NOT
rt fenkellpayrol ppl quick  bitch somebodi aint em  time outta  aint shit person	OFF
rt dearawkward awkward moment hold door someon use door next like bitch better back th 	OFF
rt  black american wors bho  well research articlebound elicit cri uncl tom 	NOT
rt stevstiffl element number  bromin come number  ho holmium therefor bros hoe	OFF
yall bitch come dumb shit fuck fleek 	OFF
hoe hoe lol	OFF
 brunswickbecooo okay melo bitch 	OFF
mom want buy zebra like real	NOT
rt liveitupjersey  badboysix that call bitch block fuck someon stay fight hit 	OFF
rt realniggasherm  realniggasherm bitch bitch wassup	OFF
fuck bitch talk	OFF
surpris bitch 	OFF
rt itscoleharmon top  lie girl tell  dms dont  twitter unfollow  im hoe	OFF
  yall littl punk ass bitch doe	OFF
dear michel bachman shut fuck crazi bitch	OFF
fuck court  fine add  mf dollar bitch	OFF
nah nigga tri set ugliest bitch time club offici aint friend dawg wtf	OFF
rt  morningjo msnbc new census questionstempest teapotaca stayscost  cover success stori 	NOT
mexican bitch almost hit car sped speed bump could omfg	OFF
deez nigga pussi fuck em deez nigga ass buss em	OFF
hate hoe look thick front pass u amp ass miss	OFF
ronaldiongi ummmmmm okay  got hoe left right  yah thang	OFF
fucken cant stand littl cunt write damn essay feel someth facebook gross	OFF
rt rileyybabyyi press pussi never  	OFF
rt andreshakti took electr stim pussi eeek back kinkliv  min 	OFF
rt jrsbbq tv wrestl villain must lie select coward bulli gain unfair advantag bitch amp moan amp 	OFF
im funki ass honkey  jtimberlak shout macklemor tonight cabaret  	OFF
 bitch	OFF
rt  fox say your cunt	OFF
love ho nerissaloren 	OFF
dajetlyf nicca	OFF
rt stonyxx give conversationthey think u give em pussi  ahhhhh tri 	OFF
 vsamon stupid  	OFF
rt theironsheik wake dumb son bitch	OFF
rt  custom like make price like bitch dont	OFF
bob schieffer holiday hes proud smitten hes good white guy hick damn everyth  everyth	OFF
readi go get fri oreo	NOT
land orlando flight bumpi bitch	OFF
cdrew im guess player talk trash	NOT
godsmackmus itunesmus itun band white trash white trash would buy album	OFF
 grand open   top class  orient massag  perfect  	NOT
rt fvckzaina yah bitch thirsti 	OFF
rt nicksodano dis bitch jus blew high	OFF
wib play next fri  silverdom  neillsvillewi charli parr amp hobo nephew uncl frank ticket 	NOT
getemcraig lol morn hoe	OFF
rt fckyolifestyl slap bitch 	OFF
son bitch moment turn radio favorit song end song	OFF
rt hgshit mama yous hoe omm yous bitch omm get jam bet snitch omm 	OFF
weed nigguh retweet	OFF
reina yoshii cock blow threesom hairi pussi  	OFF
hate bitch ugli andor fat bitch worst	OFF
