,Text,Class
3430,gonna nobirthdayfortrump ever    hell traitortot realdonaldtrump deserv prais sort sinc hes fraud failur    trumpisadisgrac trumpsworsethannixon trumpsunfit trumpsaninternationaldisgrac trumpisatraitor trumpisafraud trumpisamoron ,OFF
3431,seen doctorsfightback various peac mean possibl us must stand themtheir wellb import us doctor also fellow citizensdoctorsstrik everi life matter  includ,NOT
3432,dear icc symbol balidaan pride indian para trooper noth religi polit wear glove  big commerci brand logo nation pride  horribl   dhonikeepstheglov  bcci,NOT
3433,trump tweet epic interview fail amp get mock like clown trumpisatraitor   ,NOT
3434,doctorsfightback  doctor govt medic clg surat protest violenc doctor   save savior ,NOT
3435,icc dear icc focus improv standard umpiringwhich import dhoni glove bcci starsportsindia cricketworldcup dhonikeepstheglov ,NOT
3436,therightmelissa jeremynewberg realdonaldtrump barackobama brought countri back brink econom collaps potus bankrupt countri sinc bankruptci actual thing realdonaldtrump know     resist lockthemallup fucktrump complicitgop resist      ,NOT
3437,vox sentenc main move expand abort access resist resisttrump fucktrump ,NOT
3438,doctorsfightback mamata vs doc latest updat dharna didi get tast medicin aiimsrda hand  ultimatum     ,NOT
3439,bbcbreakfast happen violent crime london sinc   via fullfact borisbul borisjohnsonshouldnotbepm,NOT
3440,see unscrupul opportunist borisjohnsonshouldnotbepm decid back heathrow expans end retreat commit lie front bulldoz bright side may support peoplesvot stopbrexit month,NOT
3441,senat republican say campaign call fbi foreign dirt resist resisttrump fucktrump ,NOT
3442,tri win hide borisjohnsonshouldnotbepm  tori frontrunn fail particip debat pm contend struggl offer sol ajenglish  ,NOT
3443,muslim general nuisanc toler rest world   savebeng  doctorsfightback   doctorsstrik   mamtabanerje,OFF
3444,govt school adopt ima appoint unqualifi teacher base invest      imafraud ponzischem     ,NOT
3445,mysterysolv im count mode never see nasti grifter famili never soon fucktrump ,NOT
3446,dominicraab jeremycorbyn polit judgement proven spot cours decad hand proven liar probabl racist core whose moral compass allow death  uk citizen murder ,OFF
3447,billion cricket fan wait four year watch rain englandðÿ˜€ðÿ˜€ðÿ˜€ðÿ˜€ shameonicc,NOT
3448,dhonikeepstheglov   dhonikeeptheglov   dhonikesaathdesh     sir pleas chang glove  pleas sir     msdhoni bcci,NOT
3449,biden lead trump  pennsylvania  biden lead trump  wisconsin  biden lead trump  florida  trump lead biden  texa    hahahahaha   ðÿ˜‚ðÿ˜‚ðÿ˜‚     fucktrump   impeachtrumpnow ,NOT
3450,trump invit congress begin impeach proceed    fridaymotiv  forthepeopl    fbr  trumpisatraitor  trumpistheenemyofthepeopl  demforc    ,NOT
3451,realdonaldtrump surrend itâ€™ come everyth everyon know truth trumpisatraitor,NOT
3452,dont know math correct shameonicc ,NOT
3453,ongod   itâ€™   donâ€™t owe shit  donâ€™t fuck break rapist ðÿ™„ðÿ'€,OFF
3454,trumpisatraitor groupi go lie us anoth war pump trumpâ€™ poll number,NOT
3455,anthem world cup ðÿ˜‚ðÿ˜ðÿ˜ shameonicc ,NOT
3456,sunday june              trumpisatraitor     fakepresid             wearenotok trumpmustgo ,NOT
3457,tjgiii hmgave dewaynelehman meridithmcgraw squawkcnbc first time  year economi drop       fucktrump,NOT
3458,trump say dem play seldom use  contempt card ðÿ™„    wilbur ross bill barr fuck idiot think contempt congress  ignor congression subpoena fuck game ðÿ¤¬                        impeachthemf  fucktrump,OFF
3459,johnmccainday  fucktrump     donald trump birthday johnmccainday twitter ,NOT
3460,bastard borisjohnsonshouldnotbepm,OFF
3461,pleas rt borisjohnsonshouldnotbepm ,NOT
3462,doctor continu resign en mass centr sought two detail report westbeng govern includ measur taken contain polit violenc state     bengaldoctorsstrik doctorsfightback   ,NOT
3463,think bori refus take part hustl automat exclud leadership contest refus take part show contempt british peopl extrem arrog borisjohnsonshouldnotbepm generalelectionnow,NOT
3464,springfkx   vtxmad  keanothedog ommatid thaddeusarjuna  fordycegreg  mbonsario dohdohburrd clairermassey   gentlemindmom cyferptvila apatriciann allaboutallan stuffbust  dearauntcrabbi balticbluebird   kaysintbb     adamcbest  bearmanshannon   notmypreced  iâ€™m say realdonaldtrump russian asset russian sure say impeachtrumpnow trumpisatraitor mbonsario ewhittl andyostroy stevenbeschloss lawrenc maddow arimelb joyannreid malcolmn jillwinebank cheezetta,NOT
3465,shameonicc weather cannnot control invest cover ticket price truli shock like champion trophi last year would rather stack empti corpor seat stadium full excit fan  pound eng banglaðÿ'¿,NOT
3466,woodgnomolog trishysunflow eu borisjohnsonshouldnotbepm ,NOT
3467,uk face wildcat strike civil disobedi bori johnson commit nodeal brexit prime minist group campaign warnedâ   borisjohnsonshouldnotbepm  stopbrexit  summerofresist  putittothepeopl  ,NOT
3468,trendulkar rain england matchecb amp icc schedul england match possibl rain minnimum ie rain fix    icc must chang venu indvpak match manchest london    engvwi shameonicc rainstopsmatch  indvspak wivseng,NOT
3469,pompeo forgot flag resist resisttrump fucktrump ,NOT
3470,  senatemajldr ive definit heard enough heard  read indic ðÿ„ obstruct justic campaign work conjunct russia illegitim instal russianasset  ireadthemuellerreport  trumpisatraitor   impeachthemftraitor,NOT
3471,idiot trump get harpoon â€˜princ whalesâ€™ spell error  trumpstupid   princ wale baffoon  trumpisanationaldisgrac  trumpisnotabovethelaw trumpisatraitor trumpisaliar nomoretrump  obstruct  voteblu    demcrat ,OFF
3472, life would wish trump happi birthday trumpisatraitor,NOT
3473,idiottrump forget import rule donâ€™t make quot real peopl trumpsaninternationaldisgrac  ,NOT
3474,tajinderbagga mamataoffici zeenew republ abpnewshindi thenewshour  jansatta drharshvardhan narendramodi amitshah kailashonlin doctorsfightback getwellsoonmamatadidi    mamata didi strip doctor digniti expect noth  play peopleâ€™ live sheer arrog    ,NOT
3475,remov batch cost dhonikeepstheglov  support ms ðÿ‡®ðÿ‡³ icc must give equal treatment everyon   call spirit cricket ,NOT
3476,johnlundin politicususa demand trump resign  trumpisatraitor,NOT
3477,doctorsfightback    à¤œà¤¯ à¤¶à¥à¤°à¥€ à¤°à¤¾à¤® controversi mamataoffici call doctor outsid protest  behalf polit parti  dear mamata didi instead blame doctor perhap introspect chang     saturdaymotiv saturdaythought ,NOT
3478,sudhirchaudhari icc two thing    sleep time    wake impos restrict bcci valid otherwis dhonikeeptheglov dhonikeepstheglov ,NOT
3479,ðÿ™œðÿ»    doctorsfightback doctorsprotest doctorstrik savethedoctor doctorsagainstassualt dontgiveup kolkataviol kolkata mamtabanerje savebengalsavedemocraci mamtafrustr mamtalosingcontrol savethesaviour savebeng saveourdoctor ,NOT
3480,icc behav like eci dhonikeepstheglov,NOT
3481,thread great import florid profan    fucktrump ,NOT
3482,ill drink fucktrump ðÿ¥‚ ,NOT
3483,sandhusurbhi zero interest play god pleas dont treat us either god dog deserv respect noth noth less    doctorsfightback,NOT
3484,momma shouldv swallow  trump poster child retroact abort  fucktrump ,OFF
3485,ninernhatti talk trash opinion peopl take way serious agre one thing way import game injuri fucktrump,NOT
3486,aajtak possibl keep insignia glove msdhoni tattoo insignia arm  bcci republ  icc keeptheglov bcci dhonikeepstheglov dhoni   balidaanbadg zeenew,NOT
3487,may drizzl hour sunday due lack cover result wet outfield indpak match like abandon shameonicc,NOT
3488,memento today includ pos iâ€™ll give shout     never forget brockturn rapist ,NOT
3489,confus creat rightw extremist otherwis known republican result trump white hous    reinstat commonsens    trumpisatraitor corruptgop gopcorruptionandcruelti gopcomplicittraitor resist resistersforum resistanceunit voteblu ,NOT
3490,dhonikeepstheglov icc new british raj dictat coloni wear bcci look money aspect bow british raj master,NOT
3491,stop violenc doctor  doctorsfightback doctorsstrik   modi doctorsprotest ,NOT
3492,narendramodi congratul pm happi prime minist would like request take strict action rapist make strict rule number rape increas day day instead reduc,NOT
3493,get trump borisjohnsonshouldnotbepm borisjohnsonisaclown ,NOT
3494,welcom trumpworld morintoon trumpisatraitor trumpelect trumpcollus trumpcriminalinvestig trumpcrimesynd trumpcult ,NOT
3495,mobil phone softwar delhi best cell phone monitor softwar client hack track softwar   shameonicc  savebeng,NOT
3496,mass resign medicalcollegekolkata  salut  doctorsfightback ,NOT
3497,histori rememb doctor common citizen first movement autocrat dictatorship mamatabintughlaq  without polit support    savethedoctor   savebeng   doctorsfightback ,NOT
3498,dear icc   instead focuss msdhoni glove better focus improv qualiti umpir   decis overturn far today game  huge ball miss cost chris gayl wicket dhonikeepstheglov,NOT
3499,petejamison im boycot trump  juli polit ralli everyon johnmccainday fbrparti impeachtrumpnow trumpisatraitor derangeddonald,NOT
3500,borisjohnsonshouldnotbepm hide press tv camera show  amp today conspicu absenc hust borisjohnson,NOT
3501, thinkprogress seen trump indic heâ€™ shown good judgement say would take inform foreign govt show terribl judgment trumpisatraitor,NOT
3502,borisjohnson becom pm denial longer option  borisjohnsonshouldnotbepm  ,NOT
3503,appeal indian indian cricket fan plz wear tshirt balidan insignia print go watch match way protest icc hypocrit foolish decis  balidaanbadg indiawithdhoni dhonikeepstheglov ,NOT
3504,happi johnmccainday     fucktrump,NOT
3505,whether itâ€™ plant relationship murder ,NOT
3506,even offic yet alreadi hes twat dickhead  ,OFF
3507,pashyantii time give tournament cold shoulder let icc suffer loss dhonikeepstheglov,NOT
3508,lulz new meme day opkkk optrump opdomesticterror fucktrump impeachtrumpnow impeachdonaldtrumpnow ,NOT
3509,icc bcci iccliv  cricketworldcup  iccmediacomm want answer  msdhoni  majorpoonia great initi support  balidaanbadg bcci dhonikeeptheglov dhonikesaathdesh dhonikeepstheglov  dhoni dhoniglov ,NOT
3510,junior doctor refus meet chief ministerâ mamatabanerjeeâ at offic nabanno instead ask meet nrs medic colleg hospit feel insecur apprehens meet behind close door doctorsfightback  ,NOT
3511,thetweetofgod special birthday song drumpf fucktrump    ,NOT
3512,realdonaldtrump greasi piec shit world darker     iran trumpisatraitor trumpmustresign trumpsaninternationaldisgrac trumpresign trumptantrum jailtrump indicttrump impeachtrumpnow impeachdonaldtrumpnow impeachtrump ,OFF
3513,realdonaldtrump somebodi turn gaslight alreadi    trumpisatraitor trumpistheenemyofthepeopl trumptantrum ,NOT
3514,icc show full attent towarrd dhoni glove  give attent choos perfect place world cup    shameonicc ,NOT
3515, gregbowman  shannonallycea fuck oh nobodi explain   douchebag,OFF
3516,proud momentðÿ˜  liter wait  year see rain englnd     thankyou  icc ðÿ™‚    shameicc shameonicc rainyworldcup rainstopsmatch rain  worldcup,NOT
3517,shashitharoor cm state mamatabanerje vist hospit  threaten protest doc punish accus differenti  patient basi religion amp tell shouldnt complain polic personnel also face      doctorsfightback,NOT
3518,realdonaldtrump your piec shit     vp piec shit    support either trump penc piec shit    fucktrump fuckpenc fuckthegop,OFF
3519,mmfelt stevescalis love trump  thereâ€™ trumpisatraitor,NOT
3520,realdonaldtrump moment june   speech normandi experienc momentari feel content actual felt like listen actual potus amp felt good u deliv excel speech world u went back asshol mode fucktrumpâš–ï¸ðÿ‡ºðÿ‡²,OFF
3521,one clear winner cricket world cup rain given us consist perform remain undef shameonicc,NOT
3522,chang host uk india know icc   shameonicc,NOT
3523,governmentofindia still sleep    day  protestno one central govern state govern care situat patient die outsid hospit  doctorsfightback  doctorsunderoppress   healthcar,NOT
3524,pleas see say firsthand dont trust yellow journalist  doctorsfightback  doctorsstrik  doctorsprotest  standwithnrsmch ,NOT
3525,ohnoitsdapopo oh hey tough guy badg assault citizen reason ðÿ™„ douchebag badcop,NOT
3526,kamalaharri williebrownscumdumpst   horizontalharri   heelsupharri     father canâ€™t children rip womb    kamalaharri  murder  kamalaharri  disgrac human,OFF
3527,wasnt bori debat last even run prime minist candid sure reason clear miss ðÿ¤”ðÿ™„primemist borisjohnsonshouldnotbepm,NOT
3528,traitortrump unleash tweet world crumbl around trumpisatraitor   ,NOT
3529,realdonaldtrump absolut hell wrong trumpisunfit trumpisatraitor trumpisacrimin,NOT
3530,everyon scare traitortrump doesnt know differ right wrong trumpisatraitor trumptreason trumptraitor ,NOT
3531,scari davidleavitt   impeachmenthearingsnow  impeachmenthearingsnow  impeachdonaldtrumpnow  trumpisatraitor     ,NOT
3532,repswalwel realdonaldtrump posit repli bot douchebag,NOT
3533,dear icc remov sign balidan msdhoni glove cant remov respect indian armi heart cricket god us        dhonikeeptheglov dhoni dhonikeepstheglov ,NOT
3534,entir state want know minist context request media hous pursu matter relentless also ia offic context given award gallantri    imafraud    ,NOT
3535,thescor drake act like befooh thatâ€™ right never thatâ€™ cute good guysdouchebag,NOT
3536,doctorsfightback  savebeng  savethedoctor  yaa cool becom fight doctor fight democraci leader whatev want name democraci time put full stop  share  savebengalsavedemocraci ,NOT
3537, right  shameonicc icc ,NOT
3538,hypocrisi pakistani team offer namaz ground dhoni cant display balidan badg indian team offer hanuman chalisa durga puja ground  dhonikeepstheglov,OFF
3539,cricketworldcup show us keep glove would tell ðÿ˜‹    dhonikeepstheglov  dhonikeeptheglov  indiawithdhoni  ausvind indvaus ,NOT
3540,fuck realdonaldtrump potus  way make financi difficult support us compani futur auto industri ðÿ–•ðÿ½ assclown worstpresidentev realnew douchebag ,OFF
3541,cricketworldcup iccmediacomm iccliv icc bcci happen   dhonikesaathdesh dhonikeeptheglov dhonikeepstheglov dhonikeepbalidaanbadgeglov dhoni msdhoni ,NOT
